new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,2,1,0,1024,5,337.4748
0,2,2,1,1,0,4096,5,165.3672
1,1,2,1,1,1,2048,1,337.4748
1,0,2,0,1,1,1024,9,337.4748
0,0,2,2,0,1,2048,0,165.5768
1,1,2,2,0,0,2048,1,337.4748
0,1,1,0,0,0,1024,5,337.4748
0,1,1,2,0,1,1024,1,337.4748
0,2,1,0,1,0,4096,9,165.8646
1,1,1,0,0,0,4096,5,337.4748
1,2,1,0,0,1,2048,5,167.3886
1,0,1,1,1,0,2048,1,337.4748
0,1,1,2,1,1,4096,0,337.4748
1,2,1,0,0,1,4096,0,337.4748
0,2,2,2,1,1,2048,5,165.6028
0,1,2,1,0,0,1024,5,337.4748
1,2,2,2,0,1,512,1,164.258
1,0,1,1,0,1,2048,9,337.4748
0,2,2,1,1,1,2048,5,167.052
0,2,1,2,1,0,1024,0,337.4748
0,1,2,1,0,1,1024,5,337.4748
0,0,1,2,0,0,1024,1,337.4748
0,2,2,2,0,0,1024,0,337.4748
1,2,2,2,1,1,2048,5,166.1056
0,0,1,2,1,1,512,1,337.4748
1,2,1,0,0,0,1024,0,337.4748
0,1,2,2,0,0,512,1,337.4748
1,1,2,2,1,0,2048,5,337.4748
1,0,2,1,0,0,512,1,337.4748
1,2,2,2,1,1,512,9,164.544
1,2,1,2,1,0,2048,5,337.4748
1,2,2,2,1,0,2048,0,337.4748
1,2,2,0,1,1,4096,9,166.3832
0,2,1,0,0,0,2048,1,167.1916
0,0,1,2,1,1,512,9,337.4748
1,1,1,2,0,0,2048,1,337.4748
1,2,2,2,1,0,2048,5,165.7712
0,2,1,0,1,0,512,5,166.5048
0,2,1,1,1,0,1024,1,337.4748
0,1,1,1,0,1,512,9,337.4748
1,1,1,1,0,0,512,0,337.4748
0,0,1,2,1,1,4096,5,337.4748
1,2,1,1,1,1,2048,0,337.4748
1,2,1,0,0,1,512,5,168.1124
1,2,2,0,1,1,2048,0,337.4748
0,0,1,1,1,0,1024,1,337.4748
0,1,2,1,1,0,4096,1,337.4748
0,2,2,1,0,1,2048,1,168.1816
1,2,2,2,1,0,512,0,337.4748
0,2,1,1,0,1,2048,5,337.4748
1,2,2,1,1,1,1024,9,167.7816
0,2,2,2,0,0,2048,9,165.4222
1,1,1,2,1,1,4096,9,337.4748
1,1,1,0,1,0,512,9,337.4748
0,1,1,2,0,1,512,9,337.4748
0,1,2,0,1,0,4096,5,337.4748
0,2,2,2,1,1,4096,0,337.4748
1,0,2,0,1,1,4096,5,337.4748
1,2,2,2,0,1,512,5,163.6538
0,2,2,2,1,0,4096,1,166.4626
1,2,2,0,1,0,512,9,165.5104
0,2,1,2,0,1,512,5,337.4748
0,1,2,2,0,0,4096,1,337.4748
0,1,1,2,0,0,4096,0,337.4748
0,2,2,0,1,0,512,9,162.5204
1,2,1,0,1,1,1024,5,167.738
0,2,2,2,0,1,4096,5,164.8178
1,2,2,2,0,0,1024,9,164.541
1,1,2,2,1,1,2048,1,337.4748
0,1,1,1,1,1,2048,1,337.4748
1,2,2,0,1,0,4096,1,166.8476
1,0,2,2,1,1,1024,1,337.4748
1,2,2,2,0,0,2048,1,167.0078
1,0,1,2,0,0,1024,0,337.4748
1,0,2,1,1,1,512,1,337.4748
0,0,2,2,0,0,4096,5,337.4748
1,2,1,2,0,0,2048,9,337.4748
1,1,2,0,0,0,1024,5,337.4748
1,0,1,1,1,1,2048,0,337.4748
1,2,1,0,1,0,1024,5,167.2178
0,1,1,1,0,1,2048,0,337.4748
0,2,2,1,1,0,512,0,337.4748
0,0,1,0,0,0,2048,1,337.4748
0,1,1,2,1,0,2048,1,337.4748
0,2,1,0,1,0,2048,0,337.4748
0,1,1,0,0,1,4096,5,337.4748
1,2,2,2,0,1,4096,9,166.4572
0,2,1,0,1,1,512,1,166.5828
1,2,2,0,0,1,2048,9,164.0904
1,2,2,1,0,0,4096,5,165.547
0,0,2,2,1,0,2048,5,337.4748
0,1,2,0,0,0,1024,1,337.4748
0,2,2,0,0,0,512,1,164.9276
1,2,2,1,1,0,2048,9,165.8198
0,1,1,2,0,0,4096,9,337.4748
1,2,1,2,0,0,1024,5,337.4748
0,1,2,2,1,0,512,9,337.4748
1,0,1,1,1,1,2048,9,337.4748
1,1,2,1,1,0,512,9,337.4748
1,2,1,1,0,0,2048,0,337.4748
0,2,1,2,1,0,2048,1,337.4748
1,2,1,1,1,0,2048,1,337.4748
0,1,2,0,1,1,1024,9,337.4748
1,2,2,0,0,1,512,0,337.4748
0,2,1,2,0,0,2048,9,337.4748
1,1,2,1,1,0,2048,0,32.3072
0,0,1,0,1,1,1024,9,337.4748
1,2,1,2,0,1,1024,9,337.4748
1,0,1,2,1,1,512,5,337.4748
1,2,1,1,1,0,2048,9,337.4748
0,2,2,2,0,0,4096,1,166.6618
1,0,1,0,0,1,2048,1,337.4748
1,1,2,2,0,1,1024,5,337.4748
1,1,2,2,0,0,512,0,32.0308
1,0,1,2,1,1,1024,1,337.4748
0,1,2,2,0,1,512,9,337.4748
1,2,1,2,1,1,2048,0,337.4748
0,0,2,0,1,0,1024,5,337.4748
0,0,1,2,1,0,1024,9,337.4748
1,0,1,0,1,0,4096,5,337.4748
0,2,1,2,0,0,512,9,337.4748
1,1,2,2,1,0,512,5,337.4748
0,1,1,2,1,0,1024,1,337.4748
0,1,2,2,1,1,4096,0,31.6068
0,2,2,2,1,0,512,5,163.9568
1,2,1,1,0,0,512,5,337.4748
1,2,2,2,1,0,1024,9,163.3854
1,1,1,0,0,1,512,5,337.4748
0,1,2,2,1,0,4096,0,31.3372
1,2,1,2,1,1,1024,0,337.4748
0,2,1,1,0,1,2048,0,337.4748
0,0,1,0,0,1,512,1,337.4748
0,1,1,1,1,0,4096,9,337.4748
1,2,2,1,0,0,512,5,165.398
0,1,1,2,1,0,4096,9,337.4748
0,2,2,2,1,0,1024,1,165.0964
1,2,1,2,0,1,512,0,337.4748
0,2,1,2,1,1,4096,9,337.4748
1,0,1,2,1,0,4096,5,337.4748
0,2,1,1,1,1,2048,0,337.4748
0,0,2,2,1,1,1024,9,337.4748
1,0,2,2,0,0,4096,5,337.4748
1,1,1,0,0,0,1024,5,337.4748
0,2,1,0,1,1,512,5,167.0458
0,0,2,0,0,1,1024,0,163.366
1,2,1,1,1,1,4096,9,337.4748
1,1,2,2,1,1,4096,9,337.4748
0,2,2,1,1,1,1024,9,165.3228
1,2,2,2,0,0,2048,9,166.5826
1,2,1,1,0,1,1024,1,337.4748
1,2,1,2,0,0,1024,1,337.4748
0,0,1,2,0,1,4096,9,337.4748
0,2,1,2,1,0,4096,5,337.4748
0,1,1,0,1,0,512,5,337.4748
0,2,1,2,1,1,1024,1,337.4748
0,2,1,0,0,1,512,9,165.847
1,2,2,2,0,1,2048,1,166.0986
0,1,2,0,1,0,1024,0,31.4174
1,0,1,2,0,0,1024,9,337.4748
1,1,2,2,0,1,4096,0,32.3962
1,2,1,0,1,0,1024,1,165.88
1,0,2,1,0,1,2048,5,337.4748
0,2,1,2,0,0,2048,1,337.4748
0,2,1,2,0,1,4096,1,337.4748
1,0,1,0,1,1,512,5,337.4748
1,1,2,2,0,0,1024,5,337.4748
1,0,2,2,0,1,2048,9,337.4748
0,2,1,0,0,0,1024,9,166.4434
1,2,1,2,0,0,2048,0,337.4748
1,1,1,2,0,1,2048,0,337.4748
0,0,2,0,0,0,2048,1,337.4748
1,2,1,2,1,0,1024,9,337.4748
0,2,1,1,0,0,512,1,337.4748
0,2,2,1,0,1,1024,9,164.7082
0,2,2,2,1,1,512,5,164.9078
1,1,2,1,1,0,2048,0,32.3072
0,2,2,1,1,0,2048,1,167.133
1,0,2,1,0,1,4096,0,166.4262
0,1,2,1,1,1,2048,0,32.8896
1,2,2,2,1,1,2048,1,165.5798
1,0,2,2,1,1,4096,0,162.7602
1,0,2,1,0,0,2048,0,166.1558
0,1,2,1,0,1,4096,0,32.1136
1,0,2,1,0,0,4096,0,165.9296
1,2,2,1,1,1,2048,1,166.4988
1,2,2,1,1,1,4096,1,165.5916
0,0,2,1,1,0,2048,0,162.921
0,0,2,1,0,1,2048,0,164.6024
1,0,2,2,1,0,2048,0,165.18
0,2,2,2,0,1,2048,1,164.6412
0,2,2,2,1,1,4096,1,163.2566
0,1,2,2,1,1,2048,0,31.832
0,0,2,2,0,0,2048,0,165.8586
1,1,2,2,0,0,2048,0,31.4314
0,1,2,2,0,0,2048,0,31.9334
0,0,2,2,0,1,4096,0,164.0186
0,1,2,2,1,1,4096,0,31.6068
1,1,2,2,0,1,2048,0,32.4974
0,2,2,2,1,0,2048,1,165.2808
0,0,2,2,0,0,4096,0,167.2748
0,0,2,2,1,0,2048,0,164.9596
1,2,2,1,0,1,2048,1,166.4322
0,2,2,2,1,0,4096,1,166.4626
0,1,2,1,0,1,2048,0,32.4956
1,0,2,2,0,0,2048,0,163.4202
1,2,2,1,0,1,4096,1,166.9868
0,0,2,1,0,0,4096,0,164.4548
1,0,2,1,1,1,2048,0,166.0536
1,0,2,1,1,1,4096,0,167.7684
1,1,2,1,0,1,4096,0,33.1188
1,1,2,1,0,1,2048,0,33.0064
1,2,2,2,1,1,4096,1,164.7978
1,0,2,2,1,1,2048,0,164.7156
0,1,2,2,0,1,4096,0,31.9772
0,1,2,2,1,0,2048,0,31.2782
0,1,2,1,0,0,4096,0,32.8414
1,2,2,1,0,0,2048,1,168.218
0,0,2,2,1,0,4096,0,163.2174
0,1,2,1,0,0,2048,0,31.6962
0,2,2,1,0,1,4096,1,165.3172
0,2,2,1,1,1,2048,1,166.2642
1,1,2,2,1,1,4096,0,32.0234
1,1,2,1,1,1,2048,0,33.1484
0,0,2,2,0,1,2048,0,165.5768
1,0,2,1,1,0,2048,0,166.2018
0,2,2,2,0,0,4096,1,166.6618
1,1,2,2,1,1,2048,0,32.0416
0,2,2,2,0,1,4096,1,164.1336
1,1,2,1,0,0,4096,0,32.6976
1,1,2,2,1,0,4096,0,31.862
0,2,2,2,0,0,2048,1,165.2856
1,2,2,1,0,0,4096,1,165.3456
0,1,2,1,1,0,4096,0,32.1888
1,1,2,2,1,0,2048,0,32.0026
1,1,2,1,1,0,4096,0,32.9028
0,2,2,1,1,1,4096,1,166.339
0,2,2,1,0,0,4096,1,166.6604
0,1,2,2,0,1,2048,0,32.0282
1,0,2,2,0,1,4096,0,164.1062
0,1,2,1,1,0,2048,0,31.9244
1,0,2,2,0,1,2048,0,165.9724
0,1,2,2,0,0,4096,0,31.4676
1,2,2,2,1,0,4096,1,162.4182
0,2,2,2,1,1,2048,1,165.2686
0,1,2,2,1,0,4096,0,31.3372
1,1,2,1,1,1,4096,0,33.3514
0,0,2,1,1,0,4096,0,164.5762
1,0,2,2,0,0,4096,0,166.9954
1,0,2,1,0,1,2048,0,168.3294
0,1,2,1,1,1,4096,0,31.9532
1,2,2,2,0,1,2048,1,166.0986
0,0,2,2,1,1,4096,0,165.2914
1,1,2,2,0,0,4096,0,31.8124
1,2,2,2,0,1,4096,1,167.0054
1,2,2,1,1,0,2048,1,167.6088
1,1,2,1,0,0,2048,0,32.2072
1,0,2,2,1,0,4096,0,167.6958
0,0,2,1,1,1,2048,0,166.6984
1,2,2,2,1,0,2048,1,164.4126
0,0,2,1,0,1,4096,0,165.5204
0,2,2,1,1,0,4096,1,167.0996
0,2,2,1,0,1,2048,1,168.1816
1,1,2,2,0,1,4096,0,32.3962
1,0,2,1,1,0,4096,0,165.7688
0,0,2,1,1,1,4096,0,164.5404
1,2,2,2,0,0,4096,1,167.5774
0,2,2,1,0,0,2048,1,166.8784
0,0,2,2,1,1,2048,0,165.5004
0,0,2,1,0,0,2048,0,164.7834
1,2,2,1,1,0,4096,1,167.3408
1,2,2,2,0,0,2048,1,167.0078
0,0,2,1,0,0,2048,0,164.7834
0,1,2,2,1,1,1024,0,32.2096
1,0,2,1,0,0,2048,0,166.1558
0,2,2,1,1,1,4096,1,166.339
1,1,2,2,1,1,4096,0,32.0234
1,2,2,2,1,0,2048,1,164.4126
1,0,2,2,1,0,4096,0,167.6958
1,2,2,2,0,0,1024,1,163.4268
0,2,2,1,1,1,2048,1,166.2642
1,2,2,2,0,1,4096,1,167.0054
0,2,2,2,1,0,4096,1,166.4626
1,2,2,1,0,0,1024,1,164.7006
0,1,2,1,0,1,2048,0,32.4956
1,2,2,2,1,0,1024,1,165.2152
1,1,2,1,1,1,4096,0,33.3514
0,2,2,1,0,1,2048,1,168.1816
0,1,2,2,0,0,1024,0,31.2602
0,1,2,1,1,1,2048,0,32.8896
0,0,2,1,0,1,2048,0,164.6024
0,0,2,2,1,1,4096,0,165.2914
1,1,2,2,1,0,1024,0,31.7822
0,1,2,1,1,1,4096,0,31.9532
1,1,2,2,0,0,1024,0,31.7042
0,0,2,1,0,0,1024,0,165.5004
1,2,2,2,1,1,1024,1,163.2904
0,2,2,2,0,0,2048,1,165.2856
1,2,2,2,0,0,2048,1,167.0078
0,1,2,2,0,1,2048,0,32.0282
0,2,2,2,1,0,2048,1,165.2808
1,0,2,1,1,1,2048,0,166.0536
0,1,2,1,1,1,1024,0,32.4414
0,2,2,2,0,0,1024,1,165.342
1,0,2,2,0,1,1024,0,164.182
1,1,2,1,0,1,4096,0,33.1188
1,1,2,2,1,0,4096,0,31.862
0,0,2,1,0,0,4096,0,164.4548
1,1,2,1,0,0,4096,0,32.6976
0,1,2,2,0,1,4096,0,31.9772
0,1,2,2,1,0,1024,0,31.0888
0,1,2,2,1,1,4096,0,31.6068
1,2,2,1,1,0,4096,1,167.3408
1,1,2,1,0,0,1024,0,31.9878
1,1,2,1,0,0,2048,0,32.2072
0,0,2,2,0,0,1024,0,164.0658
0,1,2,1,0,0,1024,0,31.283
1,0,2,1,1,1,1024,0,165.3652
1,0,2,1,0,1,2048,0,168.3294
1,0,2,2,0,0,4096,0,166.9954
1,2,2,2,1,0,4096,1,162.4182
0,0,2,2,0,1,2048,0,165.5768
1,0,2,2,0,0,1024,0,167.1676
0,1,2,1,1,0,4096,0,32.1888
1,0,2,2,0,1,2048,0,165.9724
0,0,2,1,1,0,2048,0,162.921
1,2,2,1,1,1,1024,1,164.7078
1,0,2,1,1,1,4096,0,167.7684
0,0,2,1,1,1,2048,0,166.6984
0,0,2,1,0,1,4096,0,165.5204
0,2,2,2,0,0,4096,1,166.6618
0,0,2,2,1,0,1024,0,161.9528
1,1,2,1,1,0,1024,0,32.2274
1,1,2,1,0,1,2048,0,33.0064
0,1,2,2,1,1,2048,0,31.832
0,0,2,2,0,0,2048,0,165.8586
0,0,2,1,1,0,4096,0,164.5762
0,0,2,2,0,1,4096,0,164.0186
0,1,2,2,0,0,4096,0,31.4676
0,2,2,2,0,1,4096,1,164.1336
1,0,2,1,0,1,4096,0,166.4262
1,2,2,1,1,0,2048,1,167.6088
0,0,2,2,0,1,1024,0,166.138
0,2,2,1,0,0,1024,1,166.5234
1,0,2,1,1,0,4096,0,165.7688
1,2,2,2,0,0,4096,1,167.5774
0,0,2,1,1,1,4096,0,164.5404
0,1,2,1,1,0,1024,0,31.5162
1,0,2,1,0,1,1024,0,163.0718
0,2,2,1,1,0,4096,1,167.0996
1,0,2,2,0,0,2048,0,163.4202
1,1,2,2,0,1,4096,0,32.3962
0,0,2,1,1,0,1024,0,166.7776
0,2,2,1,1,1,1024,1,166.4296
1,0,2,2,1,0,2048,0,165.18
1,2,2,1,1,0,1024,1,163.8996
1,0,2,2,1,1,1024,0,165.9748
0,1,2,2,1,0,4096,0,31.3372
0,2,2,2,1,1,1024,1,166.6378
0,0,2,2,1,1,1024,0,165.1184
1,1,2,1,1,0,4096,0,32.9028
0,2,2,1,0,1,1024,1,165.5134
0,2,2,2,0,1,2048,1,164.6412
0,1,2,1,1,0,2048,0,31.9244
1,1,2,2,1,0,2048,0,32.0026
0,1,2,2,0,0,2048,0,31.9334
1,2,2,2,0,1,2048,1,166.0986
1,2,2,1,0,1,4096,1,166.9868
0,0,2,2,1,0,2048,0,164.9596
1,2,2,2,1,1,4096,1,164.7978
1,0,2,1,0,0,1024,0,163.356
1,1,2,2,0,0,2048,0,31.4314
0,0,2,1,1,1,1024,0,166.5828
0,2,2,1,0,0,2048,1,166.8784
1,0,2,2,1,1,4096,0,162.7602
1,1,2,2,0,0,4096,0,31.8124
1,1,2,1,0,1,1024,0,32.517
0,0,2,2,1,0,4096,0,163.2174
0,2,2,2,1,0,1024,1,165.0964
0,0,2,2,1,1,2048,0,165.5004
1,0,2,1,1,0,2048,0,166.2018
1,0,2,1,1,0,1024,0,167.9786
0,0,2,2,0,0,4096,0,167.2748
0,2,2,2,1,1,2048,1,165.2686
1,0,2,2,1,1,2048,0,164.7156
1,1,2,1,1,1,1024,0,31.9676
1,2,2,1,1,1,4096,1,165.5916
0,1,2,2,1,0,2048,0,31.2782
1,0,2,2,0,1,4096,0,164.1062
1,1,2,2,1,1,1024,0,32.0974
1,2,2,2,0,1,1024,1,166.767
0,2,2,1,0,0,4096,1,166.6604
0,1,2,1,0,1,1024,0,32.4226
1,2,2,1,0,1,2048,1,166.4322
0,1,2,1,0,0,4096,0,32.8414
0,1,2,1,0,1,4096,0,32.1136
0,1,2,1,0,0,2048,0,31.6962
0,0,2,1,0,1,1024,0,165.681
1,2,2,2,1,1,2048,1,165.5798
0,2,2,1,1,0,2048,1,167.133
0,2,2,1,0,1,4096,1,165.3172
0,1,2,2,0,1,1024,0,31.926
1,1,2,2,1,1,2048,0,32.0416
1,2,2,1,0,1,1024,1,166.5726
1,1,2,2,0,1,2048,0,32.4974
0,2,2,1,1,0,1024,1,166.458
1,2,2,1,0,0,4096,1,165.3456
1,1,2,1,1,1,2048,0,33.1484
1,1,2,1,1,0,2048,0,32.3072
1,0,2,1,0,0,4096,0,165.9296
1,1,2,2,0,1,1024,0,32.4752
0,2,2,2,0,1,1024,1,164.1594
1,2,2,1,0,0,2048,1,168.218
0,2,2,2,1,1,4096,1,163.2566
1,2,2,1,1,1,2048,1,166.4988
1,0,2,2,1,0,1024,0,164.9386
0,1,2,1,0,0,512,0,30.7448
1,2,2,2,0,0,2048,1,167.0078
1,0,2,2,1,1,2048,0,164.7156
1,2,2,1,1,0,512,1,163.4228
0,2,2,2,0,1,2048,1,164.6412
0,0,2,2,1,1,512,0,163.3642
0,2,2,2,1,1,512,1,164.673
1,1,2,1,0,0,512,0,31.3498
1,0,2,1,1,1,512,0,164.3898
0,2,2,2,1,1,2048,1,165.2686
0,0,2,2,0,1,1024,0,166.138
0,0,2,2,1,1,2048,0,165.5004
1,0,2,2,1,0,2048,0,165.18
1,2,2,1,0,1,1024,1,166.5726
0,0,2,1,0,1,1024,0,165.681
1,1,2,2,1,1,1024,0,32.0974
0,0,2,1,0,1,2048,0,164.6024
1,1,2,1,1,0,1024,0,32.2274
0,1,2,2,1,1,1024,0,32.2096
1,1,2,2,1,0,1024,0,31.7822
1,0,2,1,0,0,512,0,163.4738
1,1,2,1,1,1,1024,0,31.9676
1,2,2,2,1,1,1024,1,163.2904
1,1,2,1,1,1,2048,0,33.1484
1,1,2,2,0,0,2048,0,31.4314
1,1,2,1,0,1,2048,0,33.0064
0,2,2,1,0,0,1024,1,166.5234
1,1,2,1,1,1,512,0,31.6374
0,0,2,2,0,0,512,0,161.9756
0,1,2,2,0,1,1024,0,31.926
1,2,2,2,1,1,2048,1,165.5798
0,1,2,1,0,1,1024,0,32.4226
0,2,2,1,1,1,1024,1,166.4296
1,1,2,1,0,0,1024,0,31.9878
0,0,2,2,1,0,512,0,165.7538
0,0,2,1,1,1,1024,0,166.5828
0,2,2,2,1,0,2048,1,165.2808
0,2,2,1,0,0,2048,1,166.8784
0,1,2,2,1,1,512,0,31.6432
1,0,2,1,0,1,512,0,165.4614
0,0,2,1,1,1,2048,0,166.6984
1,2,2,2,0,1,512,1,164.258
1,2,2,2,0,1,1024,1,166.767
0,1,2,1,0,0,2048,0,31.6962
0,1,2,2,1,0,2048,0,31.2782
0,0,2,1,0,0,512,0,165.9226
0,2,2,2,0,0,512,1,164.9902
0,0,2,2,0,0,2048,0,165.8586
0,2,2,1,1,1,512,1,166.9158
0,2,2,2,0,1,1024,1,164.1594
0,1,2,2,0,1,512,0,31.6628
1,0,2,1,1,0,1024,0,167.9786
0,1,2,1,0,0,1024,0,31.283
1,1,2,2,0,1,512,0,31.8482
1,1,2,2,1,1,2048,0,32.0416
1,2,2,2,0,0,1024,1,163.4268
1,1,2,2,1,0,512,0,31.1244
1,2,2,1,0,0,1024,1,164.7006
0,2,2,1,0,1,1024,1,165.5134
0,0,2,2,0,1,2048,0,165.5768
0,2,2,2,1,0,512,1,163.8384
1,0,2,2,0,0,2048,0,163.4202
0,1,2,1,1,1,2048,0,32.8896
1,2,2,2,1,0,512,1,165.4944
0,0,2,2,1,0,2048,0,164.9596
1,1,2,2,0,1,2048,0,32.4974
0,1,2,1,0,1,2048,0,32.4956
0,1,2,1,1,1,1024,0,32.4414
0,2,2,1,0,0,512,1,165.4646
1,2,2,1,0,0,2048,1,168.218
1,0,2,2,1,0,512,0,164.1874
1,0,2,2,1,0,1024,0,164.9386
1,0,2,2,0,1,2048,0,165.9724
1,1,2,1,1,0,2048,0,32.3072
1,2,2,1,1,1,512,1,165.4138
1,2,2,1,1,1,2048,1,166.4988
0,0,2,2,1,0,1024,0,161.9528
0,0,2,1,1,0,2048,0,162.921
1,1,2,2,0,0,1024,0,31.7042
0,1,2,2,0,1,2048,0,32.0282
0,2,2,2,1,1,1024,1,166.6378
1,1,2,1,0,0,2048,0,32.2072
0,0,2,2,0,1,512,0,165.7776
0,0,2,1,1,0,1024,0,166.7776
1,0,2,1,1,1,2048,0,166.0536
1,2,2,1,1,0,1024,1,163.8996
0,2,2,1,0,1,512,1,166.5214
1,0,2,1,0,1,1024,0,163.0718
1,0,2,1,0,1,2048,0,168.3294
1,0,2,2,0,1,512,0,163.7938
1,0,2,2,1,1,512,0,166.1112
1,0,2,1,1,0,512,0,164.8182
0,2,2,1,1,0,1024,1,166.458
1,2,2,1,0,1,2048,1,166.4322
1,2,2,2,1,0,2048,1,164.4126
0,2,2,2,0,1,512,1,164.987
0,0,2,1,0,0,1024,0,165.5004
1,0,2,1,1,1,1024,0,165.3652
0,2,2,1,1,0,2048,1,167.133
0,1,2,2,0,0,1024,0,31.2602
1,0,2,1,0,0,2048,0,166.1558
0,1,2,2,0,0,2048,0,31.9334
1,1,2,2,0,1,1024,0,32.4752
0,1,2,1,1,1,512,0,31.368
0,2,2,1,1,1,2048,1,166.2642
1,2,2,2,1,1,512,1,163.6666
0,1,2,1,1,0,2048,0,31.9244
1,1,2,2,0,0,512,0,32.0308
1,0,2,2,0,1,1024,0,164.182
0,1,2,1,0,1,512,0,31.4648
0,0,2,2,1,1,1024,0,165.1184
0,1,2,1,1,0,1024,0,31.5162
1,2,2,1,1,1,1024,1,164.7078
1,1,2,2,1,1,512,0,32.3934
0,0,2,1,0,0,2048,0,164.7834
0,2,2,2,0,0,1024,1,165.342
1,1,2,1,1,0,512,0,31.6506
1,2,2,1,1,0,2048,1,167.6088
0,2,2,2,0,0,2048,1,165.2856
0,1,2,2,1,0,512,0,30.8186
1,0,2,1,1,0,2048,0,166.2018
1,2,2,2,0,0,512,1,164.9142
1,0,2,2,0,0,512,0,164.1168
0,0,2,1,0,1,512,0,165.268
1,2,2,1,0,0,512,1,165.4328
1,2,2,2,0,1,2048,1,166.0986
1,0,2,2,0,0,1024,0,167.1676
1,2,2,1,0,1,512,1,165.3788
1,1,2,2,1,0,2048,0,32.0026
1,1,2,1,0,1,1024,0,32.517
0,0,2,1,1,0,512,0,165.6874
1,1,2,1,0,1,512,0,32.099
0,2,2,1,0,1,2048,1,168.1816
0,1,2,2,1,0,1024,0,31.0888
0,0,2,2,0,0,1024,0,164.0658
1,0,2,1,0,0,1024,0,163.356
0,1,2,2,0,0,512,0,31.1458
0,2,2,2,1,0,1024,1,165.0964
0,1,2,2,1,1,2048,0,31.832
0,2,2,1,1,0,512,1,165.0662
0,0,2,1,1,1,512,0,167.0262
1,0,2,2,1,1,1024,0,165.9748
0,1,2,1,1,0,512,0,31.03
1,2,2,2,1,0,1024,1,165.2152
